hospital_id,official_name,filing_number,alias,normalized_alias,kind,evidence_status,source_url,accessed_at,valid_from,valid_to
cnha-cfdi-4adb1debc0a80333330e081dbb64ba2e,湖南省血吸虫病防治所（湖南省第三人民医院）,药临床机构备字2023000064,湖南省血吸虫病防治所（湖南省第三人民医院）,湖南省血吸虫病防治所湖南省第三人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-4adbbea3c0a803335c4cccd916e3114a,重庆两江新区人民医院,药临床机构备字2025000146,重庆两江新区人民医院,重庆两江新区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-4af055fbc0a8033321f03a33eb4d0fc2,山东第一医科大学第一附属医院（山东省千佛山医院）,药临床机构备字2020000344,山东第一医科大学第一附属医院（山东省千佛山医院）,山东第一医科大学第一附属医院山东省千佛山医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-4af055fbc0a8033321f03a33eb4d0fc2,山东第一医科大学第一附属医院（山东省千佛山医院）,药临床机构备字2020000344,山东省千佛山医院,山东省千佛山医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-4af055fbc0a8033321f03a33eb4d0fc2,山东第一医科大学第一附属医院（山东省千佛山医院）,药临床机构备字2020000344,山东第一医科大学第一附属医院,山东第一医科大学第一附属医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-4b02cdbcc0a803336e9d94419358241e,上海市精神卫生中心,药临床机构备字2020000026,上海市精神卫生中心,上海市精神卫生中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-4b34294cc0a80333524bf8e2c483b9eb,昆明市第三人民医院(昆明市传染病院），昆明市第三人民医院互联网医院,药临床机构备字2022000127,昆明市第三人民医院(昆明市传染病院），昆明市第三人民医院互联网医院,昆明市第三人民医院昆明市传染病院昆明市第三人民医院互联网医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-4b62b775c0a803335bef7d675bd46c17,保定市第二中心医院,药临床机构备字2020000442,保定市第二中心医院,保定市第二中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-4b83d9e7c0a803334076ba9db495e4b9,威海市立医院,药临床机构备字2020000475,威海市立医院,威海市立医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-4b8422c5c0a8033350c88914990d6ca4,泰安市中心医院（青岛大学附属泰安市中心医院、泰山医养中心）,药临床机构备字2020000021,泰安市中心医院（青岛大学附属泰安市中心医院、泰山医养中心）,泰安市中心医院青岛大学附属泰安市中心医院、泰山医养中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-4bc1a2ccc0a8033326e042da68a642cd,开封市中心医院,药临床机构备字2021000130,开封市中心医院,开封市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-4c823879c0a803334eed23b998784825,于都县中医院,药临床机构备字2026000132,于都县中医院,于都县中医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-4ca22de9c0a803331385683088a22937,乐山老年病专科医院,药临床机构备字2022000111,乐山老年病专科医院,乐山老年病专科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-4ced3e72c0a803335291a8b62f929900,安庆市第一人民医院,药临床机构备字2023000217,安庆市第一人民医院,安庆市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-4d00766cc0a803330cd58d7784d6f45a,舟山医院,药临床机构备字2023000196,舟山医院,舟山医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-4d0cb7e0c0a8033352f00ed30ddc2033,山西省运城市中心医院,药临床机构备字2020000384,山西省运城市中心医院,山西省运城市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-4d0d93dcc0a8033373faf69b5839ddbd,中国人民解放军联勤保障部队第九二三医院,药临床机构备字2020000067,中国人民解放军联勤保障部队第九二三医院,中国人民解放军联勤保障部队第九二三医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-4d13bae6c0a803331ad359e36420eeb3,嘉兴市第二医院,药临床机构备字2019000011,嘉兴市第二医院,嘉兴市第二医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-4da3866ac0a8033311760ca25c9f385e,忻州市人民医院,药临床机构备字2023000139,忻州市人民医院,忻州市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-4e9c2119c0a8033379c5d32b60a98c58,渭南市中心医院,药临床机构备字2024000062,渭南市中心医院,渭南市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-4f0ed4cac0a803333ee9974b1e6f6636,新疆维吾尔自治区人民医院,药临床机构备字2019000062,新疆维吾尔自治区人民医院,新疆维吾尔自治区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-4fa345fec0a803330ff2441744c11a4a,登封市人民医院（登封市总医院）,药临床机构备字2025000106,登封市人民医院（登封市总医院）,登封市人民医院登封市总医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-4fa345fec0a803330ff2441744c11a4a,登封市人民医院（登封市总医院）,药临床机构备字2025000106,登封市人民医院,登封市人民医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-4fd6916fc0a8033364fa21fea16f4642,上海市杨浦区精神卫生中心,药临床机构备字2025000289,上海市杨浦区精神卫生中心,上海市杨浦区精神卫生中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-4fdf6c36c0a803335941bbbc7fd14469,上海健康医学院附属崇明医院,药临床机构备字2020000328,上海健康医学院附属崇明医院,上海健康医学院附属崇明医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-502a1b4dc0a80333160c878b2f624be3,盘锦市中心医院药物临床试验机构,药临床机构备字2024000154,盘锦市中心医院药物临床试验机构,盘锦市中心医院药物临床试验机构,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-507c4fcdc0a803337f2ad4d7ff91b12f,深圳市龙岗区人民医院,药临床机构备字2021000189,深圳市龙岗区人民医院,深圳市龙岗区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-509340ffc0a80333062629ab2e0c452b,原阳县人民医院,药临床机构备字2021000120,原阳县人民医院,原阳县人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-51264b97c0a803335a11041859470683,安阳市眼科医院,药临床机构备字2025000066,安阳市眼科医院,安阳市眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-51315ce9c0a803334ccb57598e68f9c1,秦皇岛市第二医院,药临床机构备字2020000560,秦皇岛市第二医院,秦皇岛市第二医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-515dafafc0a8033366c26299bb8ffed7,九江学院附属医院,药临床机构备字2020000856,九江学院附属医院,九江学院附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-51975dcfc0a8033346596fcf6304daa1,石家庄平安医院,药临床机构备字2024000153,石家庄平安医院,石家庄平安医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-52101297c0a8033368e548da094d0bcc,青海省藏医院,药临床机构备字2020000664,青海省藏医院,青海省藏医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-522ea2e9c0a8033328b3052f21083b94,内蒙古医科大学附属医院,药临床机构备字2020000449,内蒙古医科大学附属医院,内蒙古医科大学附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-528dd477c0a80333351595fab855fd24,百色市人民医院,药临床机构备字2023000079,百色市人民医院,百色市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-52a92e61c0a803337192750be4c6cc8e,衡水市第四人民医院  衡水市骨科医院,药临床机构备字2023000284,衡水市第四人民医院  衡水市骨科医院,衡水市第四人民医院衡水市骨科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-5344f4ebc0a80333577da70a02715c9b,青岛山大齐鲁医院（山东大学齐鲁医院（青岛））,药临床机构备字2019000024,青岛山大齐鲁医院（山东大学齐鲁医院（青岛））,青岛山大齐鲁医院山东大学齐鲁医院青岛,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-53ca5d6dc0a803334d7665ef17aeb37e,衡阳市第一人民医院,药临床机构备字2022000121,衡阳市第一人民医院,衡阳市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-54190a00c0a803334d586f899290297c,大理市第一人民医院,药临床机构备字2025000115,大理市第一人民医院,大理市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-5433cfcac0a80333431f8a7ac8255c0c,中信湘雅生殖与遗传专科医院,药临床机构备字2020000327,中信湘雅生殖与遗传专科医院,中信湘雅生殖与遗传专科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-5497e268c0a8033375e81c779227e6a4,山东省立第三医院,药临床机构备字2020000524,山东省立第三医院,山东省立第三医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-5535aeafc0a803335aee079bdd72e937,郑州市第二人民医院,药临床机构备字2020000648,郑州市第二人民医院,郑州市第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-553e9ea0c0a8033350f583e8f1758ad5,长治市人民医院,药临床机构备字2020000689,长治市人民医院,长治市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-555e3f43c0a803332000b466fb387472,深圳市眼科医院,药临床机构备字2022000082,深圳市眼科医院,深圳市眼科医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-556fc35ac0a8033337b37344bce4537d,绵阳市中心医院,药临床机构备字2020000123,绵阳市中心医院,绵阳市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-5574c6c8c0a803332874aa461a68e138,上海市中医医院,药临床机构备字2020000137,上海市中医医院,上海市中医医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-5577712bc0a8033304fcb807dbd904e0,甘肃省人民医院,药临床机构备字2020000007,甘肃省人民医院,甘肃省人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-558763f9c0a8033340df8ac59cec488c,上海市东方医院,药临床机构备字2020000063,上海市东方医院,上海市东方医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-558f64c8c0a803333b2960fdbcb95bb7,内蒙古自治区人民医院,药临床机构备字2020000232,内蒙古自治区人民医院,内蒙古自治区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-55a50612c0a80333003733d3d6e16f10,宁波市第二医院,药临床机构备字2020000014,宁波市第二医院,宁波市第二医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-55a50612c0a80333003733d3d6e16f10,宁波市第二医院,药临床机构备字2020000014,中国科学院大学宁波华美医院,中国科学院大学宁波华美医院,historical_name,official_source_reviewed,https://wsjkw.zj.gov.cn/art/2023/1/9/art_1229123470_59019349.html,2026-09-06,,
cnha-cfdi-55a74110c0a803330a342f23565ee0fc,攀枝花市中西医结合医院,药临床机构备字2020000665,攀枝花市中西医结合医院,攀枝花市中西医结合医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-55d75901c0a8033318658d9a04561618,贵阳市第一人民医院,药临床机构备字2025000128,贵阳市第一人民医院,贵阳市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-55dcf7d2c0a8033343c3319e939e4d05,陕西中医药大学附属医院,药临床机构备字2019000047,陕西中医药大学附属医院,陕西中医药大学附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-5651cacdc0a8033323762c279595e3e2,喀什地区第一人民医院,药临床机构备字2020000436,喀什地区第一人民医院,喀什地区第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,,
cnha-cfdi-565d604dc0a8033340898798133ea4c4,长兴县人民医院临床试验机构,药临床机构备字2026000155,长兴县人民医院临床试验机构,长兴县人民医院临床试验机构,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,,
